,content,label
6061,"['practice', 'sad', 'lage']",Negative
6062,"['followed', 'thanks', 'please', 'followed']",Negative
6063,"['midlands', 'yes', 'thanks', 'depress', 'weather', 'forecast', 'word', 'rain', 'mention', 'several', 'time']",Negative
6064,"['still', 'sell', 'sock', 'expensive', 'peso', 'expensive', 'gotta', 'pay', 'sf']",Negative
6065,"['follow', 'please', 'olly']",Positive
6066,"['want', 'go', 'i', 'm', 'sure', 'i', 'm', 'already', 'stick', 'somewhere']",Negative
6067,"['i', 'll', 'look', 'library', 'book', 'store', 'first', 'anyway']",Positive
6068,"['laper', 'banget']",Negative
6069,"['sad', 'girls', 'oh', 'win']",Negative
6070,"['spazzing', 'everything', 'soobin', 'dance']",Negative
6071,"['stockholm', 'see', 'tonight']",Positive
6072,"['six', 'month', 'ago', 'bottom', 'jaw', 'second', 'tooth', 'back', 'break', 'quarter', 'thing', 'chew', 'gum']",Negative
6073,"['we', 're', 'counting', 'mm']",Positive
6074,"['one', 'perhaps', 'something', 'else', 'fm']",Negative
6075,"['ya', 'ya', 'song', 'mino']",Negative
6076,"['that', 's', 'cool', 'random', 'haha', 'next', 'time', 'yell', 'something']",Positive
6077,"['puff', 'pastry', 'egg', 'tart', 'hot', 'fresh', 'oven', 'wan', 'chai', 'mtr']",Positive
6078,"['cake', 'look', 'amazing', 'can', 't', 'believe', 'i', 'm', 'miss']",Negative
6079,"['perfect', 'thing', 'pick', 'wsalelove']",Positive
6080,"['photo', 'boyirl']",Negative
6081,['cheers'],Positive
6082,"['welcome', 'kfcroleplayers', 'enjoy', 'let', 'friend']",Positive
6083,"['late', 'feel', 'place']",Negative
6084,"['ahh', 'im', 'sorry', 'didnt', 'reply', 'back', 'miss', 'also', 'wouldve', 'tweet', 'u', 'acc', 'ive']",Negative
6085,"['etienne', 'make', 'sad']",Negative
6086,"['morrrrning', 'snooze', 'go', 'home', 'today']",Positive
6087,"['relate', 'sweet', 'n', 'sour', 'kind', 'bi', 'polar', 'people', 'life', 'cuz', 'life', 'full']",Negative
6088,"['day', 'tommorow', 'ok', 'chill']",Positive
6089,"['thanks', 'tweet']",Positive
6090,"['why', 'd', 'program', 'acorn', 'originally', 'way', 'since', 'c', 'apart', 'cpu', 'considerably', 'advanced']",Positive
6091,"['missing', 'best', 'friend']",Negative
6092,"['initial', 'tee', 's', 'pm', 'orders']",Positive
6093,"['kidding', 'i', 'm']",Positive
6094,"['movie', 'different', 'book', 'still', 'ikr', 'tams', 'bos', 'pa', 'lang', 'ni', 'theo', 'ugh', 'miss']",Negative
6095,"['hah', 'give', 'hawk', 'fan', 'say', 'great', 'side', 'history', 'along', 'team', 's', 'talkback', 'fun', 'd']",Positive
6096,"['account', 'get', 'hack']",Negative
6097,"['trying', 'use', 'twitter', 'account', 'caesarspalace', 'socialrewards', 'say', 'account', 'meet', 'requirement', 'damn', 'twitter']",Negative
6098,"['ff', 'follower', 'let', 's', 'try', 'keepitlocal']",Positive
6099,"['lol', 'lmfaoo', 'accurate']",Negative
6100,['sure'],Positive
6101,"['tom', 'd', 'via', 'snapchat', 'x']",Positive
6102,"['need', 'relax', 'lungomare', 'pesaro', 'giachietittiwedding', 'igersoftheday', 'summertime', 'summer']",Negative
6103,"['e', 'l', 'f', 'thank', 'singer', 'kyuhyun', 'thank', 'e', 'l', 'f']",Positive
6104,"['careful', 'actually', 'black', 'box']",Negative
6105,"['thanks', 'share', 'wishing', 'wicked', 'weekend']",Positive
6106,['sorry'],Negative
6107,"['keep', 'smiling', 'life', 'beautiful', 'thing', 'much', 'smile', 'many']",Positive
6108,"['meet', 'new', 'kind', 'people', 'new', 'classmate', 'new', 'set', 'friend', 'everything', 'new', 'dont', 'find', 'bestfriend']",Negative
6109,"['stats', 'day', 'arrive', 'new', 'follower', 'unfollowers', 'via']",Positive
6110,"['hi', 'skulker', 'check', 'thread', 'pg', 'q', 'come', 'anything', 'soon', 'sadly']",Negative
6111,"['feel', 'free', 'share', 'others']",Positive
6112,"['could', 'pick', 'sandwich']",Negative
6113,['welcome'],Positive
6114,"['pech', 'd']",Positive
6115,"['add', 'snapchat', 'maryhicks', 'snapchat', 'kikmeboys', 'photooftheday', 'fuck', 'chat', 'musicbiz', 'sheskindahot']",Positive
6116,"['oops', 'here', 's', 'another', 'one', 'josephine', 's', 'mirror']",Positive
6117,"['make', 'change', 'final', 'design', 'hope', 'like']",Positive
6118,"['aww', 'thank', 'beautiful', 'pic', 'd']",Positive
6119,"['noooo', 'late', 'nvm', 'lah']",Negative
6120,"['yoohoo', 'shattering', 'record', 'bajrangibhaijaanstorm', 'superhappy', 'd']",Positive
6121,"['hi', 'please', 'help', 'get', 'back', 'disabled', 'account', 'really', 'really', 'need', 'back']",Negative
6122,"['wanna', 'watch', 'papertown']",Negative
6123,"['thanks', 'follow']",Positive
6124,"['ehm', 'close', 'think']",Positive
6125,"['friend', 'hi', 'saw', 'dead', 'thing', 'make', 'think', 'aww', 'thanks', 'guy', 'd']",Positive
6126,"['hello', 'get', 'youth', 'job', 'opportunities', 'follow']",Positive
6127,"['daddy', 'change', 'channel']",Negative
6128,"['gegu', 'want', 'space', 'gray', 'iphone']",Negative
6129,"['also', 'ff', 'ukraine']",Positive
6130,"['laguna', 'see']",Positive
6131,"['great', 'news']",Positive
6132,"['see', 'baby', 'jimin']",Positive
6133,"['shoe', 'store', 'serve', 'sushi', 'shop', 'shoeshi', 'shop', 'ok', 'idea', 'change', 'world']",Positive
6134,"['thanks', 'much']",Positive
6135,['headline'],Positive
6136,"['sethi', 'high']",Positive
6137,"['hey', 'guy', 'i', 'll', 'live', 'min', 'want', 'fun', 'low', 'rank', 'game', 'subgames', 'faceit', 'today']",Positive
6138,"['apparently', 'isnt']",Negative
6139,"['say', 'never', 'gonna', 'eat', 'banana', 'anymore', 'dont', 'choice']",Negative
6140,['morning'],Positive
6141,"['omg', 'every', 'time', 'would', 'complain', 'skin', 'mom', 'everyone', 'get', 'pimples', 'like', 'although']",Negative
6142,['okay'],Positive
6143,"['know', 'askies', 'hai', 'that', 's', 'u', 'say', 'last', 'time']",Negative
6144,"['ghost', 'bae', 'd', 'love', 'tagsforlikesapp', 'instagood', 'me', 'smile', 'follow', 'cute', 'photooftheday', 'tbt']",Positive
6145,"['here', 's', 'fan', 'make', 'art', 'u', 'guy', 'phone', 'lew', 'bend', 'd']",Positive
6146,"['what', 's', 'wrong']",Negative
6147,"['look', 'nothing', 'i', 'm', 'bore']",Negative
6148,"['sound', 'nice', 'd']",Positive
6149,"['awwhh', 'cute', 'bulldog', 'friday', 'happy', 'good', 'friday', 'everyone', 'x']",Positive
6150,"['yes', 'big', 'yes', 'finally', 'get', 'home', 'severe', 'rain', 'thanks']",Positive
6151,"['thanks', 'share', 'enjoy', 'app', 'wishing', 'wicked', 'weekend']",Positive
6152,"['thanks', 'bro', 'd']",Positive
6153,"['anyway', 'friday', 'look', 'kinda', 'gooood']",Positive
6154,"['foot', 'hurt']",Negative
6155,['goodnight'],Positive
6156,"['min', 'follback']",Positive
6157,"['blackberry', 'shitty', 'mobile', 'povertyyouareevil']",Negative
6158,"['upset', 'hen', 'go', 'leeds', 'reading', 'rdd', 'dissipate']",Negative
6159,"['ff', 'best', 'pals', 'furbaby', 'luffs', 'hugs', 'weekend', 'x']",Positive
6160,"['bobble', 'leak', 'gift', 'idea', 'return', 'thermos', 'model']",Negative
6161,['assignment'],Negative
6162,"['ping', 'i', 'm', 'watch', 'tl', 'like', 'hawk', 'd']",Positive
6163,"['everything', 'remind', 'u']",Negative
6164,['awesome'],Positive
6165,"['final', 'fantasy', 'vii']",Positive
6166,['adoohh'],Negative
6167,"['ohmyg', 'yaya', 'dub', 'im', 'stalk', 'ig', 'accnt', 'gondooo', 'moo', 'tologooo', 'haha']",Positive
6168,"['haha', 'x', 'd']",Positive
6169,"['time', 'jhalak', 'boring', 'concept', 'bakwas', 'old', 'concept', 'much', 'good', 'interesting']",Negative
6170,"['yeah', 'everyone', 'wake', 'morning', 'they', 'll', 'see', 'big', 'pile', 'dump', 'cool']",Positive
6171,"['burnt', 'toffee']",Negative
6172,"['go', 'stream', 'soon']",Positive
6173,"['want', 'right', 'follow', 'cheeky', 'j', 'instead', 'i', 've', 'get', 'seo', 'nls', 'get']",Negative
6174,"['know', 'average', 'take', 'second', 'read', 'god', 'dam', 'mother', 'fuck', 'tweet']",Positive
6175,"['real', 'talk', 'account', 'match']",Negative
6176,"['time', 'looww']",Negative
6177,"['link', 'plz', 'p']",Positive
6178,['genial'],Positive
6179,"['go', 'catch', 'member', 'pikami', 'captured', 'd']",Positive
6180,"['thanks', 'appreciate']",Positive
6181,"['love', 'make', 'two', 'heart', 'one']",Positive
6182,"['follow', 'follow', 'u', 'back']",Positive
6183,['follow'],Negative
6184,"['fantastic', 'thank']",Positive
6185,"['hi', 'dm', 'detail', 'pass', 'alumni', 'team', 'get', 'touch', 'mba', 'representative']",Positive
6186,"['yes', 'pic']",Positive
6187,"['well', 'thanks', 'guy', 'sure', 'thing', 'hope', 'ok']",Positive
6188,"['lose', 'album', 'broadcast']",Negative
6189,"['party', 'promotion']",Negative
6190,"['swifties', 'outside', 'u', 'suppose', 'vote', 'really', 'really', 'really', 'want', 'help', 'win']",Negative
6191,"['forgive', 'forget']",Positive
6192,['true'],Positive
6193,"['sleep', 'would', 'nice']",Positive
6194,"['know', 'say', 'michael', 'jackson', 'obviously', 'little', 'boy', 'little', 'brother', 'listen', 'jackson', 'song']",Negative
6195,"['gosh', 'i', 'm', 'really', 'bad', 'physic']",Negative
6196,"['thaanks', 'jhezz', 'omg', 'stay', 'awesome', 'damn', 'sneak']",Negative
6197,"['pala', 'omg', 'hahaha', 'drive', 'lesson']",Negative
6198,"['happy', 'birthdaaaaayyyy', 'dinooo', 'd']",Positive
6199,"['make', 'feel', 'bad']",Negative
6200,"['hey', 'emily', 'love', 'work', 'i', 'd', 'like', 'contribute', 'huffpost', 'business', 'what', 's', 'best', 'way', 'contact']",Positive
6201,"['thank', 'much', 'mention', 'awesome']",Positive
6202,"['real', 'quick']",Positive
6203,"['wanna', 'go', 'back', 'go', 'backkk']",Negative
6204,"['one', 'best', 'conversation', 'ai', 'today', 'pleasure', 'meeting', 'sir']",Positive
6205,"['big', 'love', 'hug', 'babe']",Positive
6206,"['hang', 'copying', 'translation', 'dostoevsky', 's', 'notes']",Positive
6207,"['minho', 'still', 'injure', 'get', 'well', 'oppa', 'miss']",Negative
6208,"['last', 'day', 'twitter']",Negative
6209,"['payback', 'like', 'video', 'try', 'help', 'get', 'kit', 'kat']",Negative
6210,['thank'],Positive
6211,"['yeah', 'leave', 'read']",Negative
6212,"['headrest', 'loose', 'that', 's', 'reason', 'pit']",Positive
6213,"['want', 'pull', 'nighter', 'i', 'm', 'sleepy', 'already']",Negative
6214,"['surely', 'watch', 'pokiri', 'nenokkadine', 'tym', 'favs', 'bajrangibhaijaanhighestweek']",Positive
6215,"['happend', 'kian', 'okay']",Negative
6216,"['achieving', 'excellence', 'music', 'music', 'producer', 'mind', 'boggling', 'fatiguing', 'job', 'baareeq']",Positive
6217,"['shop', 'opposite', 'open', 'soon']",Positive
6218,"['want', 'something', 'new', 'damn', 'bill']",Negative
6219,"['one', 'person', 'still', 'important', 'want', 'go', 'long', 'yet', 'sit', 'scar', 'mind']",Negative
6220,"['good', 'weekend']",Positive
6221,"['good', 'night']",Negative
6222,['one'],Negative
6223,"['settle', 'main', 'air', 'dkt', 'porch', 'p']",Positive
6224,"['forward', 'richard', 'follow']",Positive
6225,"['unlucky', 'would', 'die', 'pass', 'away', 'ed', 'come', 'stage']",Negative
6226,"['gwss', 'thankyouu']",Negative
6227,"['scaring', 'fenestoscope']",Negative
6228,"['mind', 'follow', 'back']",Positive
6229,['wrocilam'],Negative
6230,"['single', 'untruth']",Negative
6231,"['please', 'keep', 'prayer', 'he', 's', 'fragile', 'can', 't', 'even', 'cry', 'feel', 'like', 'i', 've', 'much', 'week', 'already']",Negative
6232,"['thank', 'follow', 'us', 'betty', 'miller', 'new', 'friend', 'always', 'welcome']",Positive
6233,"['need', 'extra', 'ucount', 'point', 'make', 'worth', 'tweet', 'fun']",Positive
6234,"['work', 'smh']",Negative
6235,"['get', 'one', 'think', 'previous', 'one']",Negative
6236,"['join', 'us', 'see', 'make', 'every', 'wed', 'thurs', 'fri', 'july', 'aug', 'excl', 'aug', 'free', 'craft', 'we', 'll', 'tidy']",Positive
6237,"['final', 'ep', 'got', 'go']",Negative
6238,"['followed', 'thanks', 'please', 'followed']",Negative
6239,"['clicksco', 'thanks']",Positive
6240,"['iove', 'present', 'many', 'good', 'program', 'still', 'like', 'd', 'good']",Positive
6241,"['happy', 'th', 'wed', 'anniversary', 'folk']",Positive
6242,"['thank', 'sweet', 'kind', 'comet']",Positive
6243,"['get', 'netfilx', 'today', 'whoop', 'whoop', 'd']",Positive
6244,"['nisrina', 'beautiful']",Negative
6245,"['ff', 'wooftastic', 'twoofs', 'hope', 'supa', 'dupa', 'weekend']",Positive
6246,"['fat', 'lady', 'part']",Negative
6247,[],Negative
6248,"['sweetheart', 'thank']",Positive
6249,"['work', 'freezing']",Negative
6250,"['eye', 'opener', 'realise', 'thing', 'like', 'happen', 'scary', 'bad', 'someone', 'would']",Negative
6251,"['we', 're', 'feeling']",Negative
6252,"['thank', 'kkk']",Positive
6253,['us'],Negative
6254,"['end', 'would', 'leave', 'work', 'therefore', 'miss']",Negative
6255,"['u', 'give', 'ill', 'give', 'u', 'rts', 'anything', 'pls']",Negative
6256,"['probably', 'right']",Negative
6257,"['rly', 'wanna', 'buy', 'limited', 'ver', 'well', 'normal', 'edition', 'huhuhu', 'choose']",Negative
6258,"['rain', 'cold']",Negative
6259,"['always', 'get', 'like', 'piece', 'spicy', 'nugget']",Negative
6260,"['know', 'help', 'get', 'awake', 'shock', 'spill', 'coffe', 'rest', 'coffe', 'd']",Positive
6261,"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', 'see', 'warsaw', 'love', 'x']",Positive
6262,"['miss', 'everyone', 'omg', 'school', 'sux']",Negative
6263,"['s', 'e', 'probably', 'sad', 'ive', 'ever', 'felt', 'rumpy']",Negative
6264,"['cold', 'never', 'bother', 'anyway']",Negative
6265,"['i', 'm', 'look', 'influencers', 'app', 'interested', 'here', 's', 'invite']",Positive
6266,['x'],Negative
6267,"['gn', 'jesus', 'love', 'u']",Positive
6268,"['thanks', 'follow', 'enjoy', 'tweet', 'let', 'friend', 'beverly', 'martin']",Positive
6269,"['envy', 'people', 'get', 'meet', 'picture', 'laura', 'taylor', 'lana', 'etc', 'they', 're', 'lucky', 'meet', 'baby']",Negative
6270,"['love', 'help', 'e']",Positive
6271,"['guy', 'want', 'dick', 'pic', 'want', 'meaningful', 'conversation', 'thing', 'common']",Negative
6272,"['try', 'way', 'brain', 'hard', 'wired', 'always', 'feel', 'like', 'enough']",Negative
6273,"['nice', 'enji', 'good', 'job']",Positive
6274,"['oh', 'sorry', 'hear', 'issue', 'signal', 'jojo', 'pop', 'full', 'postcode', 'happen']",Negative
6275,"['stats', 'day', 'arrive', 'new', 'follower', 'unfollowers', 'via']",Positive
6276,"['miss', 'still', 'juja']",Negative
6277,"['lead', 'us', 'gone']",Negative
6278,"['akere', 'ive', 'send', 'ka', 'gmail', 'u', 'get']",Negative
6279,['hooh'],Positive
6280,"['kinda', 'explain', 'marry', 'hubby']",Positive
6281,"['think', 'could', 'last', 'photo', 'together', 'hate', 'transfer', 'window']",Negative
6282,"['wait', 'code']",Positive
6283,['smh'],Positive
6284,"['near', 'yet', 'far', 'manila', 'good', 'book', 'soon']",Negative
6285,"['movie', 'essentially', 'cut', 'beginning', 'book', 'plot']",Negative
6286,"['lonely', 'moment', 'text', 'message', 'get', 'day', 'cell', 'phone', 'company']",Negative
6287,"['oh', 'dear', 'discount', 'though']",Negative
6288,"['ur', 'mom', 'get', 'u', 'swishers', 'ur', 'cop', 'monday']",Positive
6289,"['can', 't', 'see', 'i', 'm', 'sorry', 'call', 'manbearpig', 'cannot', 'see', 'sorry']",Negative
6290,[],Negative
6291,"['hot', 'air', 'balloon', 'festival', 'retweet']",Positive
6292,"['party', 'cancel', 'p', 'bajrangibhaijaanhighestweek']",Positive
6293,"['ice', 'cream', 'van', 'busy', 'bristol']",Negative
6294,"['heeeeyyy', 'follow', 'fan', 'account', 'thank']",Positive
6295,['thanks'],Positive
6296,['bechos'],Negative
6297,"['already', 'clutch', 'shit', 'foh', 'homie']",Positive
6298,"['today', 'far', 'spend', 'try', 'read', 'email', 'without', 'get', 'distract', 'dayofarch', 'tweet', 'far', 'i', 've', 'fail']",Positive
6299,"['hope', 'rest', 'night', 'go', 'quickly', 'bed', 'get', 'music', 'fix', 'time', 'dream']",Positive
6300,"['sigh', 'bruhhh', 'call', 'daddy', 'one', 'time']",Positive
6301,"['ahaha', 'i', 'm', 'lay', 'bed', 'like', 'whyyyyyy', 'pretty', 'wine', 'glass', 'suck']",Negative
6302,"['rip', 'tom', 'moore', 'love', 'reading', 'comic', 'books', 'another', 'great', 'artist', 'truly', 'miss']",Negative
6303,"['still', 'havent', 'find', 'handsome', 'jack', 'draw']",Negative
6304,"['cast', 'vote', 'next', 'election', 'jcreport']",Positive
6305,"['omg', 'baon', 'ko', 'week', 'soup', 'would', 'soak', 'bread', 'mush']",Negative
6306,"['right', 'i', 'm', 'tire', 'good', 'night', 'ally', 'love']",Negative
6307,"['im', 'hungry']",Negative
6308,"['uniting', 'oppress', 'mass', 'take', 'forever', 'look', 'wat', 'happen', 'n', 'afghanistn', 'war', 'tear', 'end', 'n']",Negative
6309,"['follow', 'follow', 'u', 'back']",Positive
6310,"['ok', 'nice', 'btw', 'come', 'today', 'try', 'fix', 'package', 'dependency']",Positive
6311,"['really', 'need', 'miracle', 'happen', 'today', 'th', 'win', 'please']",Negative
6312,"['yet', 'find', 'eventually']",Negative
6313,"['week', 'mockingjay', 'leave', 'well', 'slow']",Negative
6314,"['hiya', 'email', 'web', 'exec', 'loryn', 'good', 'chamber', 'co', 'uk', 'able', 'help']",Positive
6315,"['misundersranding', 'day', 'chal', 'raha', 'hai', 'yhm']",Negative
6316,"['town', 's', 'sister', 'town', 'd']",Positive
6317,"['bad', 'pain']",Negative
6318,"['hi', 'make', 'change', 'design', 'hope', 'like']",Positive
6319,"['hi', 'dave', 'please', 'contact', 'in', 'app', 'support', 'chat', 'ensure', 'get', 'time']",Positive
6320,"['thank', 'follow']",Positive
6321,"['awwwwwwwwwww', 'shit', 'net', 'low']",Negative
6322,"['no', 'online']",Negative
6323,"['goodbye', 'stage', 'already']",Negative
6324,"['wait', 'fuck', 'ffvi', 'ugh']",Negative
6325,"['morning', 'friday', 'happy', 'friday', 'beautiful', 'people', 'smile']",Positive
6326,"['heyy', 'u', 'rt', 'link', 'tag', 'michael', 'please', 'thank']",Positive
6327,"['miss', 'hair', 'colour']",Negative
6328,['already'],Positive
6329,"['great', 'singer']",Positive
6330,"['thank', 'make', 'dream', 'come', 'true', 'saturday', 'sushi', 'd']",Positive
6331,"['sure', 'mate', 'worry', 'd', 'thanks']",Positive
6332,"['make', 'nutella']",Negative
6333,"['im', 'cry', 'right', 'baby']",Negative
6334,"['steven', 'william', 'umboh']",Negative
6335,"['god', 'please', 'help']",Negative
6336,"['caught', 'first', 'salmon', 'today', 'd']",Positive
6337,"['welcome', 'pop', 'heaven', 'we', 're', 'glad', 'enjoy']",Positive
6338,"['unfortunately', 'due', 'illness', 'verity', 'standen', 's', 'performance', 'cancel', 'touch', 'book', 'shortly']",Negative
6339,"['lmaoo', 'best', 'song', 'ever', 'shall', 'little', 'throwback', 'week', 'p']",Positive
6340,"['miss', 'btw']",Negative
6341,"['hubby', 'delight', 'return', 'home', 'lol']",Negative
6342,"['ok', 'good', 'stay', 'otherwise', 'miss', 'much']",Negative
6343,"['big', 'thx', 'kind', 'support', 'good', 'luck']",Positive
